name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Berger Blanc,Leska,Circles,epsilon,2022,1.0,1.0,1.0,labeled
Wind It Up,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Blind - Citylights Remix,The M Machine,Blind (Citylights Remix),epsilon,2022,1.0,1.0,1.0,labeled
Smoke & Mirrors,Take/Five,Found Footage,epsilon,2022,1.0,1.0,1.0,labeled
Plem Plem (feat. Raf Camora & Bonez MC),Kontra K,Gute Nacht,epsilon,2022,1.0,1.0,1.0,labeled
Automatica,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Lies,Heuse,Lies,epsilon,2022,1.0,1.0,1.0,labeled
The Sixth Axis,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Water,Caleb Belkin,Discography,epsilon,2022,1.0,1.0,1.0,labeled
Win At Life,Da Vosk Docta,Even If You Didn't Expect It,epsilon,2022,1.0,1.0,1.0,labeled
Leaving You,Various Artists,Saorsa,epsilon,2022,1.0,1.0,1.0,labeled
Divided,Noah B,Divided,epsilon,2022,1.0,1.0,1.0,labeled
Motions,Fujitsu,Corals,epsilon,2022,1.0,1.0,1.0,labeled
Shinrin-Yoku,Sensitize,Shinrin-Yoku,epsilon,2022,1.0,1.0,1.0,labeled
Wren,Faodail,Wren,epsilon,2022,1.0,1.0,1.0,labeled
Gravity Waves,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Endeavour,Azaleh,Endeavour,epsilon,2022,1.0,1.0,1.0,labeled
8AM,Murtagh,8AM,epsilon,2022,1.0,1.0,1.0,labeled
Earth Past,Flite,The Cure EP,epsilon,2022,1.0,1.0,1.0,labeled
Sweet but Psycho,Ava Max,Sweet but Psycho,epsilon,2022,1.0,1.0,1.0,labeled
Are We Dreaming,galpe,Are We Dreaming,epsilon,2022,1.0,1.0,1.0,labeled
Promises,Pandrezz,Ermit,epsilon,2022,1.0,1.0,1.0,labeled
One Hundred Hunters,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Memories,Emmit Fenn,Eclipse - EP,epsilon,2022,1.0,1.0,1.0,labeled
Aeons - We Are All Astronauts Remix,Olaf Stuut,Aeons,epsilon,2022,1.0,1.0,1.0,labeled
Trails,fugue,Trails,epsilon,2022,1.0,1.0,1.0,labeled
Sins and Gods - Choir Version,Borislav Slavov,Divinity: Original Sin 2 (Original Soundtrack),epsilon,2022,1.0,1.0,1.0,labeled
Redwood,Speaker Of The House,Redwood,epsilon,2022,1.0,1.0,1.0,labeled
Missing You,Boston Bun,Missing You,epsilon,2022,1.0,1.0,1.0,labeled
Our Dawn,Aurai,Daybreak,epsilon,2022,1.0,1.0,1.0,labeled
A Beautiful Life,Broke For Free,Petal,epsilon,2022,1.0,1.0,1.0,labeled
Pour Some Sugar On Me - Remastered 2017,Def Leppard,Hysteria (Super Deluxe),epsilon,2022,1.0,1.0,1.0,labeled
Dead Pixels in the Sky,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Shanghai Nights,Saib,Around the World,epsilon,2022,1.0,1.0,1.0,labeled
Gang Gang,Klasey Jones,Foreign Buyers Club,epsilon,2022,1.0,1.0,1.0,labeled
Prove It,ARMR,ARMR - Instrumentals,epsilon,2022,1.0,1.0,1.0,labeled
Tears,KOSIKK,Tears,epsilon,2022,1.0,1.0,1.0,labeled
Sundays,Various Artists,Chillhop Essentials Summer 2018,epsilon,2022,1.0,1.0,1.0,labeled
inthisworld,eli filosov [ p h i l o ],2007,epsilon,2022,1.0,1.0,1.0,labeled
Iridescent,Aether,Iridescent,epsilon,2022,1.0,1.0,1.0,labeled
Spruce - Jody Wisternoff & James Grant Edit,James Grant,Anjunadeep 08,epsilon,2022,1.0,1.0,1.0,labeled
HowToDive,Flitz&Suppe,Mirage,epsilon,2022,1.0,1.0,1.0,labeled
Birds,Gorila,Mosaic,epsilon,2022,1.0,1.0,1.0,labeled
Nucleus (Intro),Liam Back,Nucleus,epsilon,2022,1.0,1.0,1.0,labeled
Pages,Adibanti,Pages,epsilon,2022,1.0,1.0,1.0,labeled
Stay with Me Tonight,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Pandora's Cluster,Duumu,Pandora's Cluster,epsilon,2022,1.0,1.0,1.0,labeled
Talk to Your Lover,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Beginnings,Knowmadic,Strays,epsilon,2022,1.0,1.0,1.0,labeled
Who You Were,Jamin Winans,Ink The Complete Soundtrack,epsilon,2022,1.0,1.0,1.0,labeled
A Kiss,Kyle Dixon & Michael Stein,"Stranger Things, Vol. 1 (A Netflix Original Series Soundtrack)",epsilon,2022,1.0,1.0,1.0,labeled
Matter,LAIRE,Matter,epsilon,2022,1.0,1.0,1.0,labeled
Get Better,Morro,Get Better,epsilon,2022,1.0,1.0,1.0,labeled
Driftwood,Fujitsu,Corals,epsilon,2022,1.0,1.0,1.0,labeled
Satin Stranger,Lakuno,Satin Stranger,epsilon,2022,1.0,1.0,1.0,labeled
breeze.thru.,Fushou.,organics.,epsilon,2022,1.0,1.0,1.0,labeled
In The Air Tonight - 2015 Remastered,Phil Collins,Face Value (Deluxe Editon),epsilon,2022,1.0,1.0,1.0,labeled
Hello E,Tepr,Inquisifunk,epsilon,2022,1.0,1.0,1.0,labeled
Your Favorite Place,Various Artists,Chillhop Essentials Winter 2017,epsilon,2022,1.0,1.0,1.0,labeled
Cir•cles,Couros,Jupiter,epsilon,2022,1.0,1.0,1.0,labeled
"My Non-Existent Friend, Alice",Boxplot,"My Non-Existent Friend, Alice",epsilon,2022,1.0,1.0,1.0,labeled
Drowning,Ryan Little,Drowning,epsilon,2022,1.0,1.0,1.0,labeled
Midnight,Coldplay,Midnight,epsilon,2022,1.0,1.0,1.0,labeled
Rue Montorgueil,Tomas Skyldeberg,Streets Of Paris,epsilon,2022,1.0,1.0,1.0,labeled
Coalesce,Faodail,Coalesce,epsilon,2022,1.0,1.0,1.0,labeled
Evening Buffalo,Felix Snow,Evening Buffalo,epsilon,2022,1.0,1.0,1.0,labeled
Beacon,Faux Tales,Beacon,epsilon,2022,1.0,1.0,1.0,labeled
If I Go Down,Nigel Stanford,Automatica,epsilon,2022,1.0,1.0,1.0,labeled
Dezembro,Smoke Trees,Dezembro,epsilon,2022,1.0,1.0,1.0,labeled
Hydrangea,Knowmadic,Hydrangea,epsilon,2022,1.0,1.0,1.0,labeled
My Dreams of You,COVEO,My Dreams of You,epsilon,2022,1.0,1.0,1.0,labeled
