name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
"Me, Myself & I",G-Eazy,When It's Dark Out,gamma,2021,1.0,1.0,1.0,labeled
Manitoumani,-M-,Lamomali,gamma,2021,1.0,1.0,1.0,labeled
LEAVE ME ALONE,KAYTRANADA,99.9%,gamma,2021,1.0,1.0,1.0,labeled
Beautiful,Eminem,Relapse [Deluxe],gamma,2021,1.0,1.0,1.0,labeled
Série B,Roméo Elvis,Morale 2luxe,gamma,2021,1.0,1.0,1.0,labeled
"Welcome Home, Son",Radical Face,Ghost,gamma,2021,1.0,1.0,1.0,labeled
Free Tibet - Vini Vici Remix,Hilight Tribe,Free Tibet (Vini Vici Remix),gamma,2021,1.0,1.0,1.0,labeled
Trip to Ireland,Dr. Peacock,Trip Around The World,gamma,2021,1.0,1.0,1.0,labeled
Dans le noir,Diam's,S.O.S.,gamma,2021,1.0,1.0,1.0,labeled
Bang Bang - My Baby Shot Me Down,Various Artists,Kill Bill Vol. 1 Original Soundtrack (PA Version),gamma,2021,1.0,1.0,1.0,labeled
Rien de méchant,Sexion d'Assaut,L'Apogée,gamma,2021,1.0,1.0,1.0,labeled
2009,Mac Miller,Swimming,gamma,2021,1.0,1.0,1.0,labeled
Trop tard,Bigflo & Oli,La vraie vie (Deluxe),gamma,2021,1.0,1.0,1.0,labeled
Dessert,Roméo Elvis,Morale 2luxe,gamma,2021,1.0,1.0,1.0,labeled
Blah Blah Blah,Armin van Buuren,Blah Blah Blah,gamma,2021,1.0,1.0,1.0,labeled
La vie normale,Bigflo & Oli,La vraie vie (Deluxe),gamma,2021,1.0,1.0,1.0,labeled
Ar baradoz - Molène,Didier Squiban,Bretagne,gamma,2021,1.0,1.0,1.0,labeled
Bannec - Molène,Didier Squiban,Bretagne,gamma,2021,1.0,1.0,1.0,labeled
212,Azealia Banks,Broke with Expensive Taste,gamma,2021,1.0,1.0,1.0,labeled
Road To Zion,Damian Marley,Welcome to Jamrock,gamma,2021,1.0,1.0,1.0,labeled
Fallait pas,Marwa Loud,Loud,gamma,2021,1.0,1.0,1.0,labeled
Boa Noite,Tropkillaz,Boa Noite (Remixes),gamma,2021,1.0,1.0,1.0,labeled
BREAKDANCE LESSON N.1,KAYTRANADA,99.9%,gamma,2021,1.0,1.0,1.0,labeled
Gramme 2 peuf,Hornet La Frappe,Gramme 2 peuf,gamma,2021,1.0,1.0,1.0,labeled
Je te promets,Zaho,Dima,gamma,2021,1.0,1.0,1.0,labeled
Ainsi,Psy 4 De La Rime,Les Cités D'Or,gamma,2021,1.0,1.0,1.0,labeled
Salut les amoureux - City of New Orleans,Joe Dassin,Les 100 Plus Belles Chansons De Joe Dassin,gamma,2021,1.0,1.0,1.0,labeled
Ain't Gonna Die Tonight (feat. Eric Nally),Macklemore,GEMINI,gamma,2021,1.0,1.0,1.0,labeled
Si c'était le dernier - Instrumental,Diam's,S.O.S.,gamma,2021,1.0,1.0,1.0,labeled
Dans le sofa,Senamo,Des lendemains sans nuages,gamma,2021,1.0,1.0,1.0,labeled
Lenita,Roméo Elvis,Morale 2luxe,gamma,2021,1.0,1.0,1.0,labeled
L'ombre et la lumière,Grand Corps Malade,Enfant de la ville,gamma,2021,1.0,1.0,1.0,labeled
BULLETS,KAYTRANADA,99.9%,gamma,2021,1.0,1.0,1.0,labeled
Lifeboats - Freestyle,Jorja Smith,Lost & Found,gamma,2021,1.0,1.0,1.0,labeled
Talarmor - Porz gwenn,Didier Squiban,Bretagne,gamma,2021,1.0,1.0,1.0,labeled
Mamacita,Ninho,Mamacita,gamma,2021,1.0,1.0,1.0,labeled
A Piece of Sun,Point Point,Family Portrait EP,gamma,2021,1.0,1.0,1.0,labeled
Hit Sale (feat. Roméo Elvis),Therapie TAXI,Hit Sale (feat. Roméo Elvis) - Single,gamma,2021,1.0,1.0,1.0,labeled
Monstah,Various Artists,Cap'tain 2012,gamma,2021,1.0,1.0,1.0,labeled
Everytime We Touch,Cascada,Platinum,gamma,2021,1.0,1.0,1.0,labeled
Sleepless - Stephan Bodzin Remix,Pan-Pot,The Other Remixes,gamma,2021,1.0,1.0,1.0,labeled
Magnets,Disclosure,Caracal (Deluxe),gamma,2021,1.0,1.0,1.0,labeled
Yeux disent - Live acoustique,Lomepal,FLIP (Deluxe),gamma,2021,1.0,1.0,1.0,labeled
Signes Des Temps,Hocus Pocus,16 pièces,gamma,2021,1.0,1.0,1.0,labeled
The Sun - Klingande Remix Radio Edit,Parov Stelar,The Sun (Klingande Remix),gamma,2021,1.0,1.0,1.0,labeled
Lannister,DNGLS,Lukarne,gamma,2021,1.0,1.0,1.0,labeled
So It Goes,Mac Miller,Swimming,gamma,2021,1.0,1.0,1.0,labeled
Fireflies,Owl City,Ocean Eyes,gamma,2021,1.0,1.0,1.0,labeled
Great Spirit,Armin van Buuren,The Best Of Armin Only,gamma,2021,1.0,1.0,1.0,labeled
White Noise,Disclosure,Settle (Special Edition),gamma,2021,1.0,1.0,1.0,labeled
Blue Lights,Jorja Smith,Lost & Found,gamma,2021,1.0,1.0,1.0,labeled
Run Baby Run,Paul Ritch,Run Baby Run,gamma,2021,1.0,1.0,1.0,labeled
Dans ma werss,Rohff,Dans Ma Werss,gamma,2021,1.0,1.0,1.0,labeled
Latch,Disclosure,Settle,gamma,2021,1.0,1.0,1.0,labeled
Vu la haine que j'ai,Sexion d'Assaut,"Les Chroniques Du 75, En Attendant L'Apogée",gamma,2021,1.0,1.0,1.0,labeled
Deep Down Low,Various Artists,OWSLA Spring Compilation 2015,gamma,2021,1.0,1.0,1.0,labeled
Yeux disent,Lomepal,FLIP,gamma,2021,1.0,1.0,1.0,labeled
My Love (feat. Jess Glynne),Route 94,My Love (feat. Jess Glynne),gamma,2021,1.0,1.0,1.0,labeled
Brother,Matt Corby,Into the Flame,gamma,2021,1.0,1.0,1.0,labeled
Comme une évidence,Grand Corps Malade,Enfant de la ville,gamma,2021,1.0,1.0,1.0,labeled
Mon gars sûr,Sexion d'Assaut,L'école des points vitaux,gamma,2021,1.0,1.0,1.0,labeled
