name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
The bar,Stand High Patrol,Midnight walkers,gamma,2019,1.0,1.0,1.0,labeled
Is It Because I'm Black ?,Tiken Jah Fakoly,Racines,gamma,2019,1.0,1.0,1.0,labeled
Running - Disclosure Remix,Disclosure,Settle (Special Edition),gamma,2019,1.0,1.0,1.0,labeled
Talk To Me - Live,Yodelice,EP Live Pilot,gamma,2019,1.0,1.0,1.0,labeled
The Sun,Parov Stelar,The Demon Diaries,gamma,2019,1.0,1.0,1.0,labeled
All Night,Parov Stelar,The Art Of Sampling (Deluxe Version),gamma,2019,1.0,1.0,1.0,labeled
Tall Ground - Bonus Track,Deluxe,Stachelight,gamma,2019,1.0,1.0,1.0,labeled
Wait,M83,"Hurry up, We're Dreaming with Exclusive Commentary by Anthony Gonzalez",gamma,2019,1.0,1.0,1.0,labeled
L'opportuniste,Tryo,Né quelque part,gamma,2019,1.0,1.0,1.0,labeled
Karma,Naâman,Rays of Resistance,gamma,2019,1.0,1.0,1.0,labeled
Emmène-moi,Boulevard des Airs,Bruxelles,gamma,2019,1.0,1.0,1.0,labeled
Amour,Spleen,Comme Un Enfant,gamma,2019,1.0,1.0,1.0,labeled
Bye Bye Macadam,Rone,Tohu Bohu,gamma,2019,1.0,1.0,1.0,labeled
Silver,Fakear,Silver,gamma,2019,1.0,1.0,1.0,labeled
Dickes B (feat. Black Kappa),Seeed,Next!,gamma,2019,1.0,1.0,1.0,labeled
The Words,Flox,The Words (Bonus Version),gamma,2019,1.0,1.0,1.0,labeled
Dancehall scientist,Pupajim,Mr Bossman,gamma,2019,1.0,1.0,1.0,labeled
Pop Dem Bubble,Naâman,Rays of Resistance,gamma,2019,1.0,1.0,1.0,labeled
Ding (feat. Saian Supa Crew),Seeed,Next!,gamma,2019,1.0,1.0,1.0,labeled
Hold the People,Naâman,Know Yourself,gamma,2019,1.0,1.0,1.0,labeled
Yellow Submarine - Remastered 2015,The Beatles,1 (Remastered),gamma,2019,1.0,1.0,1.0,labeled
Frontline,Naâman,Deep Rockers (Back a Yard),gamma,2019,1.0,1.0,1.0,labeled
"Colors of the Wind - From ""Pocahontas""",POCAHONTAS,Colors of the Wind,gamma,2019,1.0,1.0,1.0,labeled
Magnets,Disclosure,Caracal (Deluxe),gamma,2019,1.0,1.0,1.0,labeled
La corrida,Tryo,Né quelque part,gamma,2019,1.0,1.0,1.0,labeled
Black Butterfly,Soom T,Free as a Bird,gamma,2019,1.0,1.0,1.0,labeled
Pay No Mind (feat. Passion Pit),Madeon,Adventure (Deluxe),gamma,2019,1.0,1.0,1.0,labeled
Business Of War,Pupajim,Tv Addict / Business Of War,gamma,2019,1.0,1.0,1.0,labeled
Conjure Dreams,Maceo Plex,Conjure Infinity,gamma,2019,1.0,1.0,1.0,labeled
Venus,Fakear,Asakusa,gamma,2019,1.0,1.0,1.0,labeled
Brother,Matt Corby,Into the Flame,gamma,2019,1.0,1.0,1.0,labeled
La lune rousse,Fakear,La lune rousse (feat. Deva Premal),gamma,2019,1.0,1.0,1.0,labeled
Morning in Japan,Fakear,Morning in Japan,gamma,2019,1.0,1.0,1.0,labeled
Saint-Denis,Grand Corps Malade,Midi 20,gamma,2019,1.0,1.0,1.0,labeled
Hand in the Fire - Instrumental,Mr. Oizo,Hand in the Fire,gamma,2019,1.0,1.0,1.0,labeled
Sugar - Acoustic,Francesco Yates,Francesco Yates,gamma,2019,1.0,1.0,1.0,labeled
Boa Noite,Tropkillaz,Boa Noite (Remixes),gamma,2019,1.0,1.0,1.0,labeled
Dad (Fakear Remix),Thylacine,Dad (Fakear Remix) - Single,gamma,2019,1.0,1.0,1.0,labeled
F.U.Y.A.,C2C,Tetra,gamma,2019,1.0,1.0,1.0,labeled
England Skies - Acoustic Session,Shake Shake Go,We Are Now - EP,gamma,2019,1.0,1.0,1.0,labeled
Cheese Naan,La Fine Equipe,"La Boulangerie, Vol. 3 (La Fine Équipe & Friends)",gamma,2019,1.0,1.0,1.0,labeled
Rockers,Naâman,Deep Rockers (Back a Yard),gamma,2019,1.0,1.0,1.0,labeled
See You Again (feat. Charlie Puth),Charlie Puth,Nine Track Mind,gamma,2019,1.0,1.0,1.0,labeled
Midnight walkers,Stand High Patrol,Midnight walkers,gamma,2019,1.0,1.0,1.0,labeled
At All,KAYTRANADA,At All / Hilarity Duff EP,gamma,2019,1.0,1.0,1.0,labeled
Once Upon a Time,Chinese Man,"The Groove Sessions, Vol. 3",gamma,2019,1.0,1.0,1.0,labeled
Younger - Kygo Remix,Seinabo Sey,Pretend,gamma,2019,1.0,1.0,1.0,labeled
Gimme Gimme,Soom T,Free as a Bird,gamma,2019,1.0,1.0,1.0,labeled
Shoes,Deluxe,Stachelight,gamma,2019,1.0,1.0,1.0,labeled
Ghosts,Ibeyi,Ibeyi,gamma,2019,1.0,1.0,1.0,labeled
Younger,Seinabo Sey,Pretend,gamma,2019,1.0,1.0,1.0,labeled
No Matter How Long it Takes,Stand High Patrol,A Matter of Scale,gamma,2019,1.0,1.0,1.0,labeled
You're On (feat. Kyan),Madeon,Adventure (Deluxe),gamma,2019,1.0,1.0,1.0,labeled
Extremely Cool,Chuck E. Weiss,Extremely Cool,gamma,2019,0.23147487864049154,0.9132294628889759,0.5723521707647337,predicted
Kiyakiya (Key-Ya-Key-Ya),Babatunde Olatunji,Drums Of Passion,gamma,2019,0.22227272727272726,0.947182668734416,0.5847276980035716,predicted
Shhh / Peaceful,Miles Davis,In A Silent Way,gamma,2019,0.22572727272727275,0.5789019009656192,0.402314586846446,predicted
Akiwowo (Ah-Key-Woh-Woh),Babatunde Olatunji,Drums Of Passion,gamma,2019,0.22655844155844157,0.7946570832733248,0.5106077624158832,predicted
Happy,Trio SR9,Happy,gamma,2019,0.22137222325928693,0.7395970474649249,0.48048463536210595,predicted
Part One - Airborn,Mike Oldfield,Platinum,gamma,2019,0.5600964782653365,0.9783496573734576,0.769223067819397,predicted
"Sea, Sex And Sun - Remix",Serge Gainsbourg,"Sea, Sex And Sun (Remix)",gamma,2019,0.23049678341672625,0.8635375023733296,0.5470171428950279,predicted
