name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Hated Because of Great Qualities,Blonde Redhead,Melody of Certain Damaged Lemons,delta,2022,1.0,1.0,1.0,labeled
L'amour à plusieurs,Schérazade,L'amour à plusieurs,delta,2022,1.0,1.0,1.0,labeled
Son mystère,17 Hippies,20 Years 17 Hippies - Anatomy,delta,2022,1.0,1.0,1.0,labeled
Balade brésilienne,Gaël Faye,Balade brésilienne,delta,2022,1.0,1.0,1.0,labeled
No Ceiling,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
"Sans haine, sans armes et sans violence",HK & Les saltimbanks,Rallumeurs d'etoiles,delta,2022,1.0,1.0,1.0,labeled
Improvisació 1 - Live,Orfeó Català,Live in Barcelona: Palau De La Música Catalana,delta,2022,1.0,1.0,1.0,labeled
Sunny Afternoon,Opa Tsupa,Bastringue,delta,2022,1.0,1.0,1.0,labeled
Dinosaures,Gaël Faye,Des fleurs,delta,2022,1.0,1.0,1.0,labeled
Hard Sun,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Save the Rhino,Peter Sarstedt,ON SONG,delta,2022,1.0,1.0,1.0,labeled
Ce qu'ils deviennent,"Louis, Matthieu, Joseph & Anna Chedid","Louis, Matthieu, Joseph & Anna Chedid (Deluxe)",delta,2022,1.0,1.0,1.0,labeled
One In A Million,Katerine Duska,Embodiment,delta,2022,1.0,1.0,1.0,labeled
Edward Young Took His Gun,Bror Gunnar Jansson,"And the Great Unknown, Pt. 2",delta,2022,1.0,1.0,1.0,labeled
"Yumeji’s Theme (From ""In the Mood for Love"")",Angèle Dubeau,Silence On Joue - Take 2,delta,2022,1.0,1.0,1.0,labeled
Saint,Deaf Havana,RITUALS,delta,2022,1.0,1.0,1.0,labeled
Far Behind,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Le sud,Lola Marsh,Remember Roses,delta,2022,1.0,1.0,1.0,labeled
Les rues de Paris,Nicolas Godin,Au service de la France,delta,2022,1.0,1.0,1.0,labeled
Guaranteed,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Chante de là où tu es,Lior Shoov,Lior Shoov,delta,2022,1.0,1.0,1.0,labeled
Kongo,Kolinga,Earthquake (Edition Deluxe),delta,2022,1.0,1.0,1.0,labeled
Balalaïka,Dooz Kawa,Etoiles du sol,delta,2022,1.0,1.0,1.0,labeled
God Is Alive Magic Is Afoot,Buffy Sainte-Marie,Illuminations,delta,2022,1.0,1.0,1.0,labeled
No More - Live,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Les insatisfaits,Hollydays,Les insatisfaits,delta,2022,1.0,1.0,1.0,labeled
Donke / Dance,Mighty Mo Rodgers,Griot Blues,delta,2022,1.0,1.0,1.0,labeled
Chamber Music,Ballaké Sissoko,Chamber Music,delta,2022,1.0,1.0,1.0,labeled
Little Lion Man,Mumford & Sons,Sigh No More,delta,2022,1.0,1.0,1.0,labeled
"Panier su la tête, ni chanté",Alain Péters,Vavanguèr,delta,2022,1.0,1.0,1.0,labeled
Never Even Thought - Remastered 2017,Murray Head,Say It Ain't So (Remastered 2017),delta,2022,1.0,1.0,1.0,labeled
Prologue,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,delta,2022,1.0,1.0,1.0,labeled
So Far,HaBanot Nechama,הבנות נחמה,delta,2022,1.0,1.0,1.0,labeled
If - 2011 Remaster,Pink Floyd,Atom Heart Mother (2011 Remastered Version),delta,2022,1.0,1.0,1.0,labeled
Saturday Sun,Nick Drake,Five Leaves Left,delta,2022,1.0,1.0,1.0,labeled
"Mallorca, Op. 202",Isaac Albéniz,Le voyage d'Albéniz,delta,2022,1.0,1.0,1.0,labeled
Glace vanille,Vanille,Amazona,delta,2022,1.0,1.0,1.0,labeled
What He Wrote,Laura Marling,I Speak Because I Can,delta,2022,1.0,1.0,1.0,labeled
Absence,NIKI NIKI,NIKI NIKI,delta,2022,1.0,1.0,1.0,labeled
Tango pour Claude - Live,Ron Carter,"An Evening With (Live at the Theaterstübchen, Kassel)",delta,2022,1.0,1.0,1.0,labeled
Je fais le mort,Juniore,Juniore,delta,2022,1.0,1.0,1.0,labeled
The Quidditch Match,John Williams,Harry Potter and The Sorcerer's Stone Original Motion Picture Soundtrack,delta,2022,1.0,1.0,1.0,labeled
Le grand amour,Albin de la Simone,L'un de nous,delta,2022,1.0,1.0,1.0,labeled
Society,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Petit Pays,Gaël Faye,Pili Pili Sur Un Croissant Au Beurre,delta,2022,1.0,1.0,1.0,labeled
Gusts of Wind Blowing in Different Directions,The Last Dinosaur,Hooray! for Happiness,delta,2022,1.0,1.0,1.0,labeled
No More,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Lailakomo,Sages comme des sauvages,Largue la peau,delta,2022,1.0,1.0,1.0,labeled
Y'a de la joie,Jean-François Zygel,L'alchimiste,delta,2022,1.0,1.0,1.0,labeled
Stay Alive,José González,Stay Alive (From The Secret Life Of Walter Mitty),delta,2022,1.0,1.0,1.0,labeled
Grand le ciel,Art Mengo,La maison des ailes,delta,2022,1.0,1.0,1.0,labeled
Chienne de vie,Zoufris Maracas,Chienne de vie,delta,2022,1.0,1.0,1.0,labeled
Mama,Elvett,Mama,delta,2022,1.0,1.0,1.0,labeled
Au café du canal,Various Artists,La tribu de Pierre Perret au café du canal,delta,2022,1.0,1.0,1.0,labeled
End Of The Road,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
All The Pretty Little Horses (Vocals - Nick Cave),Current 93,Calling For Vanished Faces,delta,2022,1.0,1.0,1.0,labeled
Rise,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Murder Your Memory,Title Fight,Hyperview,delta,2022,1.0,1.0,1.0,labeled
Ces Petits Riens,Angelique Kidjo,Black Ivory Soul,delta,2022,1.0,1.0,1.0,labeled
Laura,Bat For Lashes,The Haunted Man,delta,2022,1.0,1.0,1.0,labeled
The Tourist,Radiohead,OK Computer,delta,2022,1.0,1.0,1.0,labeled
Ma Femme,Gaël Faye,Pili Pili Sur Un Croissant Au Beurre,delta,2022,1.0,1.0,1.0,labeled
Setting Forth,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Girl from the North Country,Bob Dylan,Nashville Skyline,delta,2022,1.0,1.0,1.0,labeled
Jenkins: Palladio,Karl Jenkins,Camille & Julie Berthollet - Palladio,delta,2022,1.0,1.0,1.0,labeled
The Wolf,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Cap Ferret - Flots de l'âme (feat. -M-),Thibault Cauvin,Cities II,delta,2022,1.0,1.0,1.0,labeled
"Quoi, Quoi, Quoi",Sarah McKenzie,We Could Be Lovers,delta,2022,1.0,1.0,1.0,labeled
Sympathy,Rare Bird,Sympathy,delta,2022,1.0,1.0,1.0,labeled
We Are One,Kolinga,Earthquake (Edition Deluxe),delta,2022,1.0,1.0,1.0,labeled
Long Nights,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
Galiano: Opale Concerto: II. Moderato malinconico,Richard Galliano,Opale Concerto: II. Moderato malinconico,delta,2022,1.0,1.0,1.0,labeled
Let's Have A Party,Wanda Jackson,Wanda Jackson (Expanded Edition),delta,2022,1.0,1.0,1.0,labeled
Toulumne,Eddie Vedder,Into The Wild (Music For The Motion Picture),delta,2022,1.0,1.0,1.0,labeled
