name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
On n'est pas fatigués,Amélie-Les-Crayons,Jusqu'à la mer,alpha,2021,1.0,1.0,1.0,labeled
Despacito (Featuring Daddy Yankee),Luis Fonsi,Despacito (Featuring Daddy Yankee),alpha,2021,1.0,1.0,1.0,labeled
Sortie du corps,Ours Samplus,Orphan Loops,alpha,2021,1.0,1.0,1.0,labeled
Close to You,John Butler Trio,April Uprising,alpha,2021,1.0,1.0,1.0,labeled
Bei Mir Bist Du Schoen,The Hot Sardines,The Hot Sardines,alpha,2021,1.0,1.0,1.0,labeled
"Gloire à toi, ô Dieu",Chants Il est vivant,"Best of Louange, Vol. 2",alpha,2021,1.0,1.0,1.0,labeled
Lola en confiture,Les sœurs Boulay,Le poids des confettis,alpha,2021,1.0,1.0,1.0,labeled
Jus de boussole,Les sœurs Boulay,4488 de l'amour,alpha,2021,1.0,1.0,1.0,labeled
Monsieur,Les Cowboys Fringants,L'expédition,alpha,2021,1.0,1.0,1.0,labeled
Deep Inside,Ours Samplus,One Day One Beat,alpha,2021,1.0,1.0,1.0,labeled
Lambé An Dro,Matmatah,Antaology,alpha,2021,1.0,1.0,1.0,labeled
I Say a Little Prayer,Scary Pockets,I Say a Little Prayer,alpha,2021,1.0,1.0,1.0,labeled
My Number,Foals,Holy Fire,alpha,2021,1.0,1.0,1.0,labeled
The Nosebleed Section,Hilltop Hoods,The Nosebleed Section,alpha,2021,1.0,1.0,1.0,labeled
City Of Stars (Humming),Justin Hurwitz,La La Land (Original Motion Picture Soundtrack),alpha,2021,1.0,1.0,1.0,labeled
La grande cascade,René Aubry,Plaisirs d'amour,alpha,2021,1.0,1.0,1.0,labeled
Comme d'hab,Bigflo & Oli,La cour des grands,alpha,2021,1.0,1.0,1.0,labeled
La cerise,Matmatah,La cerise,alpha,2021,1.0,1.0,1.0,labeled
Raggamuffin,Selah Sue,Selah Sue,alpha,2021,1.0,1.0,1.0,labeled
Married Life,Various Artists,Up! Original Soundtrack,alpha,2021,1.0,1.0,1.0,labeled
Suis-moi,Cyrille Aimee,Suis-moi,alpha,2021,1.0,1.0,1.0,labeled
Until The Real Thing Comes Along,The Hot Sardines,French Fries & Champagne,alpha,2021,1.0,1.0,1.0,labeled
Amen Omen,Ben Harper,Diamonds On The Inside,alpha,2021,1.0,1.0,1.0,labeled
Burning Around,Ours Samplus,One Day One Beat,alpha,2021,1.0,1.0,1.0,labeled
Japan,Jan A.P. Kaczmarek,Hachi: A Dog's Tale (Original Motion Picture Soundtrack),alpha,2021,1.0,1.0,1.0,labeled
Morning Love,Carlos Cipa,The Monarch and the Viceroy,alpha,2021,1.0,1.0,1.0,labeled
Swing Gitan,Dorado Schmitt,The Django Reinhardt Festival - Gypsy Swing!,alpha,2021,1.0,1.0,1.0,labeled
Havana (feat. Young Thug),Camila Cabello,Camila,alpha,2021,1.0,1.0,1.0,labeled
Summer,Joe Hisaishi,Kikujiro (Original Motion Picture Soundtrack),alpha,2021,1.0,1.0,1.0,labeled
La foule,Édith Piaf,de l'accordeoniste a milord,alpha,2021,1.0,1.0,1.0,labeled
Galway Girl,Ed Sheeran,÷ (Deluxe),alpha,2021,1.0,1.0,1.0,labeled
Biking Is Better,Wintergatan,Wintergatan,alpha,2021,1.0,1.0,1.0,labeled
Something Just Like This,The Chainsmokers,Something Just Like This,alpha,2021,1.0,1.0,1.0,labeled
Si facile,Casseurs Flowters,Comment c'est loin,alpha,2021,1.0,1.0,1.0,labeled
It's Only a Paper Moon - 2000 Remastered Version,Ella Fitzgerald,Lady Be Good,alpha,2021,1.0,1.0,1.0,labeled
The Greatest Show,Various Artists,The Greatest Showman (Original Motion Picture Soundtrack),alpha,2021,1.0,1.0,1.0,labeled
Hoppípolla,Sigur Rós,Takk...,alpha,2021,1.0,1.0,1.0,labeled
NaaNaaNaa - Live In Brooklyn / 2014,Cory Henry,The Revival (Live),alpha,2021,1.0,1.0,1.0,labeled
Emmène-moi,Boulevard des Airs,Bruxelles,alpha,2021,1.0,1.0,1.0,labeled
Diga Diga Doo,Big Bad Voodoo Daddy,Rattle Them Bones (Deluxe Edition),alpha,2021,1.0,1.0,1.0,labeled
Fastajazz,Ours Samplus,One Day One Beat,alpha,2021,1.0,1.0,1.0,labeled
Polish Lullaby,Chapelier Fou,Deltas,alpha,2021,1.0,1.0,1.0,labeled
La bonne pomme,Les Cowboys Fringants,L'expédition,alpha,2021,1.0,1.0,1.0,labeled
Whatever It Takes,Imagine Dragons,Evolve,alpha,2021,1.0,1.0,1.0,labeled
Don't Stop Me Now - Remastered 2011,Queen,Jazz (2011 Remaster),alpha,2021,1.0,1.0,1.0,labeled
Mountains - Acoustic,Biffy Clyro,Many of Horror,alpha,2021,1.0,1.0,1.0,labeled
Les saintes,Amélie-Les-Crayons,Jusqu'à la mer,alpha,2021,1.0,1.0,1.0,labeled
Petite Fleur,The Hot Sardines,The Hot Sardines,alpha,2021,1.0,1.0,1.0,labeled
Someone In The Crowd,Justin Hurwitz,La La Land (Original Motion Picture Soundtrack),alpha,2021,1.0,1.0,1.0,labeled
Sur le fil,Debout Sur Le Zinc,La fuite en avant,alpha,2021,1.0,1.0,1.0,labeled
Perfect,Ed Sheeran,÷ (Deluxe),alpha,2021,1.0,1.0,1.0,labeled
Bailando - English Version,Enrique Iglesias,SEX AND LOVE (Deluxe),alpha,2021,1.0,1.0,1.0,labeled
Dégénérations / Le reel du fossé,Mes Aïeux,En Famille,alpha,2021,1.0,1.0,1.0,labeled
Le bruit,Oldelaf,Dimanche,alpha,2021,1.0,1.0,1.0,labeled
I Love You,Woodkid,The Golden Age,alpha,2021,1.0,1.0,1.0,labeled
Les sablons,Oskar Schuster,Les valses invisibles,alpha,2021,1.0,1.0,1.0,labeled
Entre deux taxis,Les Cowboys Fringants,L'expédition,alpha,2021,1.0,1.0,1.0,labeled
I Wanna Be Like You,Big Bad Voodoo Daddy,This Beautiful Life,alpha,2021,1.0,1.0,1.0,labeled
Salento,René Aubry,Plaisirs d'amour,alpha,2021,1.0,1.0,1.0,labeled
Les gens qui doutent,Vincent Delerm,Favourite Songs,alpha,2021,1.0,1.0,1.0,labeled
À nos souvenirs,Trois Cafés Gourmands,À nos souvenirs,alpha,2021,1.0,1.0,1.0,labeled
True Sorry,Ibrahim Maalouf,Illusions,alpha,2021,1.0,1.0,1.0,labeled
Detective Johannsen,Scary Goldings,Scary Goldings,alpha,2021,1.0,1.0,1.0,labeled
Shape of You,Ed Sheeran,÷ (Deluxe),alpha,2021,1.0,1.0,1.0,labeled
Liquid Spirit,Gregory Porter,Liquid Spirit (Deluxe Version),alpha,2021,1.0,1.0,1.0,labeled
Iron,Woodkid,The Golden Age,alpha,2021,1.0,1.0,1.0,labeled
De la noirceur naît la beauté,Les sœurs Boulay,4488 de l'amour,alpha,2021,1.0,1.0,1.0,labeled
Little Talks,Of Monsters and Men,My Head Is An Animal,alpha,2021,1.0,1.0,1.0,labeled
Train de vie,Les Cowboys Fringants,L'expédition,alpha,2021,1.0,1.0,1.0,labeled
Libella Swing,Parov Stelar,The Art Of Sampling (Deluxe Version),alpha,2021,1.0,1.0,1.0,labeled
It Only Took A Kiss,Big Bad Voodoo Daddy,Rattle Them Bones (Deluxe Edition),alpha,2021,1.0,1.0,1.0,labeled
A Lovely Night,Various Artists,La La Land - The Complete Musical Experience,alpha,2021,1.0,1.0,1.0,labeled
Something Good,alt-J,An Awesome Wave,alpha,2021,1.0,1.0,1.0,labeled
Why Can't We Live Together,Various Artists,Turntables on the Hudson Lunar New Year 4707,alpha,2021,0.23031238860757153,0.4804536145362078,0.3553830015718896,predicted
