name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Kamikaze,MØ,Kamikaze,gamma,2020,1.0,1.0,1.0,labeled
Storm,UNLOGIX,Storm,gamma,2020,1.0,1.0,1.0,labeled
I Got U,Duke Dumont,I Got U,gamma,2020,1.0,1.0,1.0,labeled
It Just Won't Do - Radio Edit,Tim Deluxe,It Just Won't Do,gamma,2020,1.0,1.0,1.0,labeled
Control Your Body,Cardopusher,Control Your Body,gamma,2020,1.0,1.0,1.0,labeled
See You Again (feat. Charlie Puth),Charlie Puth,Nine Track Mind,gamma,2020,1.0,1.0,1.0,labeled
A Piece of Sun,Point Point,Family Portrait EP,gamma,2020,1.0,1.0,1.0,labeled
Move Mint - VIP,Herobust,Vertebreaker (Remixes),gamma,2020,1.0,1.0,1.0,labeled
Deep Down Low,Various Artists,OWSLA Spring Compilation 2015,gamma,2020,1.0,1.0,1.0,labeled
It's Just (House of Dupree),Leon Vynehall,Music for the Uninvited,gamma,2020,1.0,1.0,1.0,labeled
Drone Logic,Daniel Avery,Drone Logic,gamma,2020,1.0,1.0,1.0,labeled
German,EO,German,gamma,2020,1.0,1.0,1.0,labeled
Silence,Marshmello,Silence,gamma,2020,1.0,1.0,1.0,labeled
Glorious (feat. Skylar Grey),Macklemore,GEMINI,gamma,2020,1.0,1.0,1.0,labeled
Light It Up (Remix) [feat. Nyla & Fuse ODG],Major Lazer,Light It Up (Remix) [feat. Nyla & Fuse ODG],gamma,2020,1.0,1.0,1.0,labeled
Codeine,Mandragora,Disc 1,gamma,2020,1.0,1.0,1.0,labeled
The Sermon,Malaa,The Sermon,gamma,2020,1.0,1.0,1.0,labeled
Wide Open - Len Faki Dj-Edit,DJ Hyperactive,Len Faki Dj-Edits Volume I,gamma,2020,1.0,1.0,1.0,labeled
"Ce matin va être une pure soirée (feat. Big Ali, PZK, Dogg SoSo, Chris Prolls)",Fatal Bazooka,"Ce matin va être une pure soirée (feat. Big Ali, PZK, Dogg SoSo, Chris Prolls)",gamma,2020,1.0,1.0,1.0,labeled
Shrewd,Frits Wentink,Family Dinner EP,gamma,2020,1.0,1.0,1.0,labeled
Subzero - Original Mix,Ben Klock,Before One EP,gamma,2020,1.0,1.0,1.0,labeled
Take Me Away,Darrell Cole,Take Me Away,gamma,2020,1.0,1.0,1.0,labeled
Ghetto Kraviz - Original Mix,Nina Kraviz,Nina Kraviz,gamma,2020,1.0,1.0,1.0,labeled
Atlas - Adriatique Remix,Marc Romboy,Atlas (Remixes),gamma,2020,1.0,1.0,1.0,labeled
Barking,Ramz,Barking,gamma,2020,1.0,1.0,1.0,labeled
Take It,Dom Dolla,Take It,gamma,2020,1.0,1.0,1.0,labeled
Anna Wintour,Azealia Banks,Anna Wintour,gamma,2020,1.0,1.0,1.0,labeled
BOOM,Tiësto,BOOM,gamma,2020,1.0,1.0,1.0,labeled
Royal T,Crookers,Tons of Friends,gamma,2020,1.0,1.0,1.0,labeled
Bella Ciao,Steve Aoki,Bella Ciao,gamma,2020,1.0,1.0,1.0,labeled
Daybreak,Electric Mantis,Daybreak,gamma,2020,1.0,1.0,1.0,labeled
Vibrations,Ephwurd,Vibrations,gamma,2020,1.0,1.0,1.0,labeled
Magnets,Disclosure,Caracal (Deluxe),gamma,2020,1.0,1.0,1.0,labeled
Dusty,Sam Paganini,Satellite,gamma,2020,1.0,1.0,1.0,labeled
Thrift Shop,Various Artists,Maximum Hit Music 2013-2,gamma,2020,1.0,1.0,1.0,labeled
Losing It,FISHER,Losing It,gamma,2020,1.0,1.0,1.0,labeled
Rock The Party,Jauz,Rock The Party,gamma,2020,1.0,1.0,1.0,labeled
64 Ways,Dam Swindle,Boxed Out,gamma,2020,1.0,1.0,1.0,labeled
Holdin On,Flume,Flume,gamma,2020,1.0,1.0,1.0,labeled
No Money,Galantis,The Aviary,gamma,2020,1.0,1.0,1.0,labeled
Y.O.D.O,Chris Lake,Y.O.D.O,gamma,2020,1.0,1.0,1.0,labeled
Primo,Luigi Madonna,Primo,gamma,2020,1.0,1.0,1.0,labeled
Chapati,UnderCover,Chapati,gamma,2020,1.0,1.0,1.0,labeled
212,Azealia Banks,Broke With Expensive Taste,gamma,2020,1.0,1.0,1.0,labeled
Roadtrip,Ann Clue,Acid Attack,gamma,2020,1.0,1.0,1.0,labeled
The Sun - Klingande Remix Radio Edit,Parov Stelar,The Sun (Klingande Remix),gamma,2020,1.0,1.0,1.0,labeled
Regulate,Warren G,Regulate… G Funk Era,gamma,2020,1.0,1.0,1.0,labeled
LEAVE ME ALONE,KAYTRANADA,99.9%,gamma,2020,1.0,1.0,1.0,labeled
The Sermon,Tchami,No Redemption EP,gamma,2020,1.0,1.0,1.0,labeled
Leave Me Alone,KAYTRANADA,Leave Me Alone,gamma,2020,1.0,1.0,1.0,labeled
Love Siren,Alan Fitzpatrick,U Said U,gamma,2020,1.0,1.0,1.0,labeled
Love$ick,Mura Masa,Love$ick,gamma,2020,1.0,1.0,1.0,labeled
Seven Gates,Astrix,Seven Gates,gamma,2020,1.0,1.0,1.0,labeled
Bienvenue Dans La Secte,La Secte Phonétik,La Réunion Des Text Addicts,gamma,2020,1.0,1.0,1.0,labeled
Vibin,Habstrakt,Vibin,gamma,2020,1.0,1.0,1.0,labeled
