name,artist,album,final_user,final_year,user_confidence,year_confidence,overall_confidence,source
Hey You - 2011 Remastered Version,Pink Floyd,The Wall [2011 - Remaster] (2011 Remastered Version),delta,2020,1.0,1.0,1.0,labeled
O Dom (feat. Gaël Faye) - Summer Edit,Flavia Coelho,O Dom (feat. Gaël Faye) [Summer Edit],delta,2020,1.0,1.0,1.0,labeled
To The Bone,Okou,Serpentine,delta,2020,1.0,1.0,1.0,labeled
Somebody Super Like You (Beef Constuction Song),Various Artists,Phantom Of The Paradise,delta,2020,1.0,1.0,1.0,labeled
God Is Alive Magic Is Afoot,Buffy Sainte-Marie,Illuminations,delta,2020,1.0,1.0,1.0,labeled
"Fuck the Government, I Love You",The Burning Hell,Public Library,delta,2020,1.0,1.0,1.0,labeled
Comin' Back to Me,Jefferson Airplane,Surrealistic Pillow,delta,2020,1.0,1.0,1.0,labeled
La lettre de Violette,Philippe Sarde,Violette et François (Original Cinema Soundtrack),delta,2020,1.0,1.0,1.0,labeled
The Odyssey,Cascadeur,Ghost Surfer,delta,2020,1.0,1.0,1.0,labeled
One In A Million,Katerine Duska,One In A Million,delta,2020,1.0,1.0,1.0,labeled
It Seemed the Better Way,Leonard Cohen,You Want It Darker,delta,2020,1.0,1.0,1.0,labeled
I Think of You,Rodríguez,Coming From Reality,delta,2020,1.0,1.0,1.0,labeled
Comfortably Numb - 2011 Remastered Version,Pink Floyd,The Wall [2011 - Remaster] (2011 Remastered Version),delta,2020,1.0,1.0,1.0,labeled
Les feux de Paris,Jean Ferrat,"Ferrat chante Aragon, l'intégrale",delta,2020,1.0,1.0,1.0,labeled
Road Movie,Yom,Songs for the Old Man,delta,2020,1.0,1.0,1.0,labeled
Dance Me to the End of Love - Live in Dublin,Leonard Cohen,Live In Dublin,delta,2020,1.0,1.0,1.0,labeled
Stationary Traveller,Camel,Stationary Traveller,delta,2020,1.0,1.0,1.0,labeled
J'arrive,Ben Mazué,J'arrive,delta,2020,1.0,1.0,1.0,labeled
Tout va bien,Orelsan,La fête est finie,delta,2020,1.0,1.0,1.0,labeled
Inner City Blues,Rodríguez,Searching For Sugar Man,delta,2020,1.0,1.0,1.0,labeled
"This Is Not a Song, It's An Outburst: Or, the Establishment Blues",Rodríguez,Searching For Sugar Man,delta,2020,1.0,1.0,1.0,labeled
The Stranger Song,Leonard Cohen,Songs Of Leonard Cohen,delta,2020,1.0,1.0,1.0,labeled
Sódade,Cesária Evora,Cesaria Evora &...,delta,2020,1.0,1.0,1.0,labeled
Save the Rhino,Peter Sarstedt,ON SONG,delta,2020,1.0,1.0,1.0,labeled
Irruption,Gaël Faye,Rythmes et botanique,delta,2020,1.0,1.0,1.0,labeled
Let Me Go Let Me Go Let Me Go,Jason Molina,"Let Me Go, Let Me Go, Let Me Go",delta,2020,1.0,1.0,1.0,labeled
I Want To Live,Aphrodite's Child,Best Of,delta,2020,1.0,1.0,1.0,labeled
Solstice,Gaël Faye,Rythmes et botanique,delta,2020,1.0,1.0,1.0,labeled
Tôt le matin,Gaël Faye,Rythmes et botanique,delta,2020,1.0,1.0,1.0,labeled
"Another Brick In The Wall, Pt. 2 - 2011 Remastered Version",Pink Floyd,The Wall [2011 - Remaster] (2011 Remastered Version),delta,2020,1.0,1.0,1.0,labeled
Hallelujah,Leonard Cohen,Various Positions,delta,2020,1.0,1.0,1.0,labeled
A l'aube,Feu! Chatterton,Feu! Chatterton - EP,delta,2020,1.0,1.0,1.0,labeled
Sugar Man,Rodríguez,Searching For Sugar Man,delta,2020,1.0,1.0,1.0,labeled
House of the Rising Sun,The Animals,Most of the Animals,delta,2020,1.0,1.0,1.0,labeled
Waiting Around To Die,The Be Good Tanyas,Chinatown,delta,2020,1.0,1.0,1.0,labeled
"Piano Trio No. 2 in E-Flat Major, D. 929: II. Andante con moto",Franz Schubert,Schubert: Piano Trios Nos. 1 & 2; Notturno; Sonatensatz,delta,2020,1.0,1.0,1.0,labeled
The Four Horsemen,Aphrodite's Child,6 6 6,delta,2020,1.0,1.0,1.0,labeled
Une Âme,-M-,Lamomali,delta,2020,1.0,1.0,1.0,labeled
The Man Who Sold The World,Nirvana,MTV Unplugged In New York,delta,2020,1.0,1.0,1.0,labeled
Collector,Cascadeur,Ghost Surfer,delta,2020,1.0,1.0,1.0,labeled
Autopsy,Fairport Convention,Unhalfbricking,delta,2020,1.0,1.0,1.0,labeled
25 ans,Ben Mazué,33 ans,delta,2020,1.0,1.0,1.0,labeled
Manitoumani,-M-,Lamomali,delta,2020,1.0,1.0,1.0,labeled
All The Pretty Little Horses (Vocals - Nick Cave),Current 93,Calling For Vanished Faces,delta,2020,1.0,1.0,1.0,labeled
Blown Away,Sivert Høyem,Long Slow Distance,delta,2020,1.0,1.0,1.0,labeled
"Light as the Breeze - Live at Dublin Show, 2012",Leonard Cohen,Can't Forget: A Souvenir of the Grand Tour,delta,2020,1.0,1.0,1.0,labeled
La pluie (feat. Stromae),Orelsan,La fête est finie,delta,2020,1.0,1.0,1.0,labeled
The Crossing,Cascadeur,Ghost Surfer,delta,2020,1.0,1.0,1.0,labeled
Journey of Life,Yom,Songs for the Old Man,delta,2020,1.0,1.0,1.0,labeled
Wish You Were Here - 2011 Remastered Version,Pink Floyd,Wish You Were Here (2011 Remastered Version),delta,2020,1.0,1.0,1.0,labeled
Sympathy,Rare Bird,Sympathy,delta,2020,1.0,1.0,1.0,labeled
Cet Air,-M-,Lamomali,delta,2020,1.0,1.0,1.0,labeled
Hated Because of Great Qualities,Blonde Redhead,Melody of Certain Damaged Lemons,delta,2020,1.0,1.0,1.0,labeled
La Malinche,Feu! Chatterton,Ici le Jour (a tout enseveli),delta,2020,1.0,1.0,1.0,labeled
Sultans Of Swing,Dire Straits,Dire Straits (Remastered),delta,2020,1.0,1.0,1.0,labeled
Eldorado 54,Yom,Songs for the Old Man,delta,2020,1.0,1.0,1.0,labeled
Night After Night,Laura Marling,A Creature I Don't Know (Deluxe),delta,2020,1.0,1.0,1.0,labeled
J'arrive où je suis étranger,Various Artists,Hommage à Jean Ferrat : Des airs de liberté,delta,2020,1.0,1.0,1.0,labeled
Nevermind,Leonard Cohen,Popular Problems,delta,2020,1.0,1.0,1.0,labeled
A Most Disgusting Song,Rodríguez,Coming From Reality,delta,2020,1.0,1.0,1.0,labeled
Sherry Fm,R.Wan,Radio Cortex,delta,2020,1.0,1.0,1.0,labeled
Presque rien,Hippocampe Fou,Céleste,delta,2020,1.0,1.0,1.0,labeled
L'Ennui Des Après-Midi Sans Fin,Gaël Faye,Pili Pili Sur Un Croissant Au Beurre,delta,2020,1.0,1.0,1.0,labeled
On the Level,Leonard Cohen,You Want It Darker,delta,2020,1.0,1.0,1.0,labeled
"The Partisan - Live in Dublin, 2013",Leonard Cohen,Live In Dublin,delta,2020,1.0,1.0,1.0,labeled
You Want It Darker,Leonard Cohen,You Want It Darker,delta,2020,1.0,1.0,1.0,labeled
Les insatisfaits,Hollydays,Les insatisfaits,delta,2020,1.0,1.0,1.0,labeled
Old Souls,Various Artists,Phantom Of The Paradise,delta,2020,1.0,1.0,1.0,labeled
Comfortably Numb,The Bad Plus,For All I Care (Exclusive Online Version),delta,2020,1.0,1.0,1.0,labeled
Shape Shifter,Lera Lynn,Resistor,delta,2020,1.0,1.0,1.0,labeled
"Spring, Summer, Winter And Fall",Aphrodite's Child,Best Of,delta,2020,1.0,1.0,1.0,labeled
L'amour l'amour l'amour,Mouloudji,"L'amour, l'amour, l'amour - Le meilleur de Mouloudji",delta,2020,1.0,1.0,1.0,labeled
"Field Commander Cohen - Live at Denver Soundcheck, 2012",Leonard Cohen,Can't Forget: A Souvenir of the Grand Tour,delta,2020,1.0,1.0,1.0,labeled
Time - 2011 Remastered Version,Pink Floyd,The Dark Side Of The Moon (2011 Remastered Version),delta,2020,1.0,1.0,1.0,labeled
Without Her,Harry Nilsson,Without Her - Without You - The Very Best Of Nilsson Vol.1,delta,2020,1.0,1.0,1.0,labeled
Ring of Fire,Lera Lynn,Ring of Fire,delta,2020,1.0,1.0,1.0,labeled
"I Can't Forget - Live at Copenhagen Show, 2012",Leonard Cohen,Can't Forget: A Souvenir of the Grand Tour,delta,2020,1.0,1.0,1.0,labeled
Vivant,Ben Mazué,33 ans,delta,2020,1.0,1.0,1.0,labeled
"Mallorca, Op. 202",Isaac Albéniz,Le voyage d'Albéniz,delta,2020,1.0,1.0,1.0,labeled
